Year,Trifd,Frs_id,Facility,Street_address,City,County,State,Zip,Latitude,Longitude,Company_name,Federal_facility,Industry_sector,Chemical,Carcinogen
2021,28655STRND114IN,110000351155.0,HEXION INC - MORGANTON FACILITY,114 IND US TRIAL BLVD,MORGANTON,BURKE,NC,28655,35.7305,-81.749667,HEXION HOLDINGS CORP,NO,Chemicals,Thiourea,YES
2021,28273PRLLM2001C,110000349695.0,UNIVAR SOLUTIONS USA INC,2001 CONTINENTAL BLVD,CHARLOTTE,MECKLENBURG,NC,28273,35.130446,-80.931952,UNIVAR SOLUTIONS USA INC,NO,Chemical Wholesalers,Copper compounds,NO
2021,2760WRGSPR714PE,110060259232.0,ARGOS PERSHING RD CONCRETE PLANT,714 PERSHING RD.,RALEIGH,WAKE,NC,27608,35.8046,-78.62915,ARGOS USA CORP,NO,Nonmetallic Mineral Product,Lead,YES
2021,2850WSNDRS168PA,110045405076.0,SANDERSON FARMS INC,1680 PARROTT DICKERSON RD,KINSTON,LENOIR,NC,28504,35.270358,-77.659202,SANDERSON FARMS INC,NO,Food,Zinc compounds,NO
2021,28052FRSTN37SDA,110069533464.0,FIRESTONE FIBERS & TEXTILES CO,317 S DALTON ST,GASTONIA,GASTON,NC,28052,35.25885,-81.1989,BRIDGESTONE AMERICAS INC,NO,Textile Product,Formaldehyde,YES
2021,28086CMMRC101CA,110012476329.0,PARKER HANNIFIN - GPD,101 CANTERBURY RD,KINGS MOUNTAIN,CLEVELAND,NC,28086,35.240556,-81.324722,PARKER HANNIFIN CORP,NO,Machinery,Zinc compounds,NO
2021,28120RRCHM201WE,110000348703.0,ARROCHEM INC,201 WESTLAND FARM RD,MOUNT HOLLY,GASTON,NC,28120,35.3146,-81.04322,NA,NO,Chemicals,Methanol,NO
2021,28164DSMDS111HW,110057518066.0,SAMOS POLYMERS CORP,1101 HWY 27 S,STANLEY,GASTON,NC,28164,35.373426,-81.099156,NA,NO,Chemicals,Mercury compounds,NO
2021,2847WMXPRM31IND,110071018225.0,MAXPRO MANUFACTURING,31 INDUSTRIAL BLVD,WHITEVILLE,COLUMBUS,NC,28472,34.333136,-78.769301,NA,NO,Paper,Toluene,NO
2021,2814WKZNBL485CE,110000348936.0,NOURYON SURFACE CHEMISTRY LLC,485 CEDAR SPRINGS RD,SALISBURY,ROWAN,NC,28147,35.62962,-80.53595,NOURYON CHEMICALS LLC,NO,Chemicals,Acrylic acid,NO
2021,27343RXBRS1700D,110000346386.0,DUKE ENERGY PROGRESS LLC - ROXBORO STEAM ELECTRIC PLANT,1700 DUNNAWAY RD,SEMORA,PERSON,NC,27343,36.4833,-79.0731,DUKE ENERGY CORP,NO,Electric Utilities,"Benzo[g,h,i]perylene",NO
2021,27709SCMMT2601W,110000347401.0,SCM METAL PRODUCTS INC,2601 WECK DR,RESEARCH TRIANGLE PARK,DURHAM,NC,27709,35.93214,-78.84981,NA,NO,Primary Metals,Nickel,YES
2021,27263THMSB715WF,110000345939.0,THOMAS BUILT BUSES INC,715 W FAIRFIELD RD,HIGH POINT,GUILFORD,NC,27263,35.92156,-79.99726,DAIMLER TRUCKS NORTH AMERICA LLC,NO,Transportation Equipment,Antimony compounds,NO
2021,28716CHMPNMAINS,110009846480.0,BLUE RIDGE PAPER PRODUCTS LLC,175 MAIN ST,CANTON,HAYWOOD,NC,28716,35.5349,-82.8421,EVERGREEN PACKAGING GROUP,NO,Paper,Methanol,NO
2021,28451CTNGSRTE74,110004045701.0,COATINGS & ADHESIVES CORP,1901 POPULAR ST NE,LELAND,BRUNSWICK,NC,28451,34.251633,-78.070816,NA,NO,Chemicals,Ethyl acrylate,YES
2021,28694GVTNW4THEP,110037071762.0,GE AVIATION WEST JEFFERSON,400 THE PROFESSIONAL DR,WEST JEFFERSON,ASHE,NC,28694,36.384531,-81.500174,GENERAL ELECTRIC CO (GE CO),NO,Transportation Equipment,Chromium,NO
2021,28458MRPHY210TH,110017385079.0,MURPHY-BROWN LLC CHIEF FEED MILL,210 THE CHIEF LN,ROSE HILL,DUPLIN,NC,28458,34.813976,-78.021241,MURPHY BROWN LLC,NO,Food,Zinc (fume or dust),NO
2021,28621PRDFRHWY26,110001491699.0,PERDUE FARMS INC ELKIN FEED MILL,105 GREENWOOD CIR,ELKIN,SURRY,NC,28621,36.27586,-80.766,PERDUE FARMS INC,NO,Food,Zinc compounds,NO
2021,27105RCLFL22EPL,110025316815.0,TRISEAL OPCO LLC - POLO ROAD COMPLEX,220 POLO RD,WINSTON SALEM,FORSYTH,NC,27105,36.143598,-80.258458,TEKNI-PLEX INC,NO,Paper,N-Methyl-2-pyrrolidone,NO
2021,28523CVCTYHWY10,110007657678.0,CULPEPER OF COVE CITY LLC,11065 OLD HWY 70 W,COVE CITY,CRAVEN,NC,28523,35.190698,-77.335617,JEFFERSON HOMEBUILDERS INC,NO,Wood Products,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO
2021,27263HBBLL4301C,110012706802.0,HUBBELL INDUSTRIAL CONTROLS,4301 CHEYENNE DR,ARCHDALE,RANDOLPH,NC,27263,35.8931,-79.9596,HUBBELL INC,NO,Electrical Equipment,Copper,NO
2021,27052DKNRGPINEH,110000604141.0,DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,3195 PINE HALL RD,WALNUT COVE,STOKES,NC,27052,36.281338,-80.059438,DUKE ENERGY CORP,NO,Electric Utilities,Polycyclic aromatic compounds,YES
2021,28217WSTNG5101W,110000349588.0,SIEMENS CHARLOTTE TURBINE GENERATOR SERVICE CENTER,5101 WESTINGHO US E BLVD,CHARLOTTE,MECKLENBURG,NC,28273,35.14332,-80.98545,SIEMENS ENERGY INC,NO,Machinery,Ammonia,NO
2021,2862WMSBRY23FAN,110070814243.0,AMESBURYTRUTH,125 AMESBURY TRUTH DR,STATESVILLE,IREDELL,NC,28625,35.76479,-80.82044,AMESBURY GROUP,NO,Plastics and Rubber,Zinc compounds,NO
2021,28159FNTXNI85AN,110000349114.0,INNOSPEC ACTIVE CHEMICALS,500 HINKLE LANE,SALISBURY,ROWAN,NC,28144,35.7037,-80.41267,INNOSPEC INC,NO,Chemicals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO
2021,28110YLSCRHWY74,110000348570.0,"YALE SECURITY INC.,NORTON DOOR CONTROLS",3000 HWY 74 E,MONROE,UNION,NC,28112,34.980791,-80.47859,NA,NO,Fabricated Metals,Lead  And Lead Compounds,NO
2021,28213FLRDSHWY11,110012474697.0,GERDAU LONG STEEL NA-CHARLOTTE MILL,6601 LAKEVIEW RD,CHARLOTTE,MECKLENBURG,NC,28269,35.33902,-80.82926,GERDAU USA INC,NO,Primary Metals,Nickel compounds,YES
2021,27501KDDFR141JU,110001492821.0,NATIONAL FOAM INC,141 JUNNY RD,ANGIER,HARNETT,NC,27501,35.51851,-78.73849,NA,NO,Chemicals,Certain glycol ethers,NO
2021,2808WCNCRT11HLI,110044314391.0,CONCRETE SUPPLY CO - KINGS MOUTAIN,110 HOLIDAY INN DR,KINGS MOUNTAIN,CLEVELAND,NC,28086,35.22367,-81.3369,CONCRETE SUPPLY CO LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,27282CHMCN108OA,110000345957.0,UNIVAR SOLUTIONS USA INC,108 OAKDALE RD,JAMESTOWN,GUILFORD,NC,27282,35.99347,-79.93371,UNIVAR SOLUTIONS USA INC,NO,Chemical Wholesalers,Methyl isobutyl ketone,YES
2021,28732TNCRPCANEC,110000740690.0,BORGWARNER THERMAL SYSTEMS INC,40 CANE CREEK INDUSTRIAL PARK,FLETCHER,HENDERSON,NC,28732,35.43584,-82.47971,BORGWARNER INC,NO,Fabricated Metals,Lead,YES
2021,28012DKNRG253PL,110000348008.0,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,253 PLANT ALLEN RD,BELMONT,GASTON,NC,28012,35.190083,-81.008748,DUKE ENERGY CORP,NO,Electric Utilities,Lead compounds,NO
2021,27105WSTNG3050W,110013398411.0,SIEMENS ENERGY WINSTON SERVICE CENTER,3050 WESTINGHOUSE RD,RURAL HALL,FORSYTH,NC,27045,36.23172,-80.32213,SIEMENS ENERGY INC,NO,Machinery,Chromium,NO
2021,2830WSTLFB95CUN,110071263564.0,STEELFAB OF FAYETTEVILLE,950 COUNTRY CLUB DR,FAYETTEVILLE,CUMBERLAND,NC,28301,35.09883,-78.914385,STEELFAB INC,NO,Fabricated Metals,Manganese,NO
2021,28145SNHRBNLONG,110009715380.0,MERIDIAN BRICK- SALISBURY PLANT,700 S LONG ST,EAST SPENCER,ROWAN,NC,28039,35.67901,-80.4425,GENERAL SHALE BRICK INC,NO,Nonmetallic Mineral Product,Manganese compounds,NO
2021,28214TRNSM7401O,110000492672.0,BLANCHARD TERMINAL CO - CHARLOTTE EAST NC TERMINAL,7401 OLD MT HOLLY RD,CHARLOTTE,MECKLENBURG,NC,28214,35.277522,-80.931366,MARATHON PETROLEUM CORP,NO,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO
2021,27420GLBRC7300F,110000847601.0,GILBARCO INC,7300 W FRIENDLY AVE,GREENSBORO,GUILFORD,NC,27410,36.08764,-79.9272,VONTIER CORP,NO,Machinery,Lead,YES
2021,28214TRNSM7401O,110000492672.0,BLANCHARD TERMINAL CO - CHARLOTTE EAST NC TERMINAL,7401 OLD MT HOLLY RD,CHARLOTTE,MECKLENBURG,NC,28214,35.277522,-80.931366,MARATHON PETROLEUM CORP,NO,Petroleum Bulk Terminals,Ethylbenzene,YES
2021,27870CHMPNNORTH,110037266990.0,WESTROCK KRAFT PAPER LLC,100 GASTON RD,ROANOKE RAPIDS,HALIFAX,NC,27870,36.476037,-77.643173,WESTROCK CO,NO,Paper,"Benzo[g,h,i]perylene",NO
2021,28150PPGNDRT4XX,110000349070.0,ELECTRIC GLASS FIBER AMERICA LLC,940 WASHBURN SWITCH RD,SHELBY,CLEVELAND,NC,28150,35.33104,-81.62436,NIPPON ELECTRIC GLASS AMERICA INC,NO,Nonmetallic Mineral Product,Lead,YES
2021,28456FDRLPRIEGE,110009719304.0,INTERNATIONAL PAPER RIEGELWOOD MILL,865 JOHN L.RIEGEL RD,RIEGELWOOD,COLUMBUS,NC,28456,34.3522,-78.2125,INTERNATIONAL PAPER CO,NO,Paper,Chloroform,YES
2021,2734WMNTRF111EA,110000543626.0,MOUNTAIRE FARMS - SILER CITY PLANT,1101 EAST THIRD STREET,SILER CITY,CHATHAM,NC,27344,35.731865,-79.450153,MOUNTAIRE FARMS INC,NO,Food,Peracetic acid,NO
2021,27559CHRKSSTATE,110006670138.0,GENERAL SHALE BRICK INC MONCURE FACILITY PLANTS 24 & 25,300 BRICK PLANT RD,MONCURE,CHATHAM,NC,27559,35.57242,-79.03562,GENERAL SHALE BRICK INC,NO,Nonmetallic Mineral Product,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO
2021,28631MRCNP407TH,110041063265.0,GKN SINTER METALS,407 THORNBURG DR,CONOVER,CATAWBA,NC,28613,35.70852,-81.200607,GKN NORTH AMERICA INC,NO,Fabricated Metals,Copper,NO
2021,27320BHMFLROUTE,110009856165.0,DYSTAR LP,209 WATLINGTON IND US TRIAL DR,REIDSVILLE,ROCKINGHAM,NC,27320,36.32093,-79.64907,DYSTAR LP,NO,Chemicals,Butyraldehyde,NO
2021,28120HCHSTPOBOX,110000348687.0,CLARIANT CORP-MOUNT HOLLY WEST PLANT,625 E CATAWBA AVE,MOUNT HOLLY,GASTON,NC,28120,35.295833,-81.006667,CLARIANT CORP,NO,Chemicals,Nonylphenol,NO
2021,2783WRDYMX699NG,110001487490.0,ARGOS READY MIX GREENVILLE CONCRETE PLANT,699 N GREENE ST,GREENVILLE,PITT,NC,27834,35.62373,-77.37383,ARGOS USA CORP,NO,Nonmetallic Mineral Product,Lead,YES
2021,27573CGNTR331AL,110000347045.0,CPI USA NORTH CAROLINA LLC,331 ALLIE CLAY RD,ROXBORO,PERSON,NC,27573,36.43286,-78.96017,CAPITAL POWER INC,NO,Electric Utilities,Dioxin and dioxin-like compounds,YES
2021,27260STHRN1800A,110000345751.0,CASCADE DIE CASTING/ATLANTIC,1800 ALBERTSON RD,HIGH POINT,GUILFORD,NC,27260,35.92874,-80.02799,CASCADE DIE CASTING GROUP INC,NO,Primary Metals,Lead,YES
2021,27604MLLNC8801N,110000347214.0,MALLINCKRODT PHARMACEUTICALS,8801 CAPITAL BLVD,RALEIGH,WAKE,NC,27616,35.90059,-78.56164,SPECGX LLC,NO,Chemicals,Nitrobenzene,YES
2021,28458HSFRF3333H,110025331326.0,HOUSE OF RAEFORD FARMS INC,3333 US HWY 117 S,ROSE HILL,DUPLIN,NC,28458,34.859885,-78.027653,NASH JOHNSON & SONS FARMS INC,NO,Food,Peracetic acid,NO
2021,27260STHRN1800A,110000345751.0,CASCADE DIE CASTING/ATLANTIC,1800 ALBERTSON RD,HIGH POINT,GUILFORD,NC,27260,35.92874,-80.02799,CASCADE DIE CASTING GROUP INC,NO,Primary Metals,Copper,NO
2021,2865WMRCNR37BUR,110004038194.0,AMERICAN ROLLER BEARING CO,307 BURKE DR,MORGANTON,BURKE,NC,28655,35.74948,-81.66411,AMERICAN ROLLER BEARING CO,NO,Fabricated Metals,Nickel,YES
2021,28328CMPBL224FA,110000349837.0,CAMPBELL OIL & GAS CO.,224 FAISON HWY,CLINTON,SAMPSON,NC,28328,35.00735,-78.30882,CAMPBELL OIL & GAS CO,NO,Petroleum Bulk Terminals,Zinc (fume or dust),NO
2021,2740WCNTRL296SE,110055497868.0,CENTRAL CAROLINA CONCRETE LLC   PLANT 1,296 S.EDWARDIA DR,GREENSBORO,GUILFORD,NC,27409,36.067865,-79.885948,CONCRETE SUPPLY CO LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,27343RXBRS1700D,110000346386.0,DUKE ENERGY PROGRESS LLC - ROXBORO STEAM ELECTRIC PLANT,1700 DUNNAWAY RD,SEMORA,PERSON,NC,27343,36.4833,-79.0731,DUKE ENERGY CORP,NO,Electric Utilities,Nickel compounds,YES
2021,28214STLFB8623O,110000349454.0,STEELFAB INC,8623 OLD DOWD RD,CHARLOTTE,MECKLENBURG,NC,28214,35.22948,-80.9771,STEELFAB INC,NO,Fabricated Metals,Lead,YES
2021,27263SFTYK6182O,110000345920.0,SAFETY-KLEEN SYSTEMS ARCHDALE (ARC),6182 OLD MENDENHALL RD,ARCHDALE,RANDOLPH,NC,27263,35.91512,-80.01621,CLEAN HARBORS INC,NO,Hazardous Waste,Polycyclic aromatic compounds,YES
2021,27573MYLCT10660,110057382666.0,DUKE ENERGY PROGRESS LLC-MAYO ELECTRIC GENERATING PLANT,10660 BOSTON RD,ROXBORO,PERSON,NC,27574,36.5278,-78.8917,DUKE ENERGY CORP,NO,Electric Utilities,Vanadium compounds,NO
2021,27405GRNTR108BU,110001490823.0,ADAMS AN OLDCASTLE CO-GREENSBORO,108 BUCHANAN CHURCH RD,GREENSBORO,GUILFORD,NC,27405,36.08557,-79.71329,CRH AMERICAS INC,NO,Nonmetallic Mineral Product,Lead,YES
2021,28560WYRHSSTREE,110000350478.0,INTERNATIONAL PAPER- NEW BERN MILL,1785 WEYERHAEUSER RD,VANCEBORO,CRAVEN,NC,28586,35.212247,-77.114823,INTERNATIONAL PAPER CO,NO,Paper,Acetaldehyde,YES
2021,2808WBCKYFPBX42,110070071110.0,BUCKEYE FIRE EQUIPMENT,110 KINGS RD,KINGS MOUNTAIN,GASTON,NC,28086,35.267656,-81.326165,NA,NO,Fabricated Metals,Manganese,NO
2021,28677RDLLF180YF,110015320188.0,LPFP-STATESVILLE  BRANCH 0118,124 FANJOY RD,STATESVILLE,IREDELL,NC,28625,35.751667,-80.845802,LEGGETT & PLATT INC,NO,Plastics and Rubber,Diisocyanates,NO
2021,27820GRGPCAMPAC,110000347544.0,GEORGIA-PACIFIC CHEMICALS LLC,200 AMPAC RD,CONWAY,NORTHAMPTON,NC,27820,36.429167,-77.223611,KOCH INDUSTRIES INC,NO,Chemicals,Cresol (mixed isomers),NO
2021,27263VCMPN720FA,110000345948.0,V & E COMPONENTS INC,720 FAIRFIELD RD,HIGH POINT,GUILFORD,NC,27263,35.924137,-79.970763,NA,NO,Plastics and Rubber,Styrene,YES
2021,2808WGRNHC212CM,110070703698.0,GREENHECK FAN CORP - KINGS MOUNTAIN,212 COMMERCE BLVD,KINGS MOUNTAIN,CLEVELAND,NC,28086,35.24031,-81.41077,GREENHECK FAN CORP,NO,Machinery,Diisocyanates,NO
2021,2761WCRLNS862BA,110018641781.0,CAROLINA SUNROCK LLC - RDU,8620 BAREFOOT INDUSTRIAL,RALEIGH,WAKE,NC,27617,35.89245,-78.745766,THE SUNROCK GROUP INC,NO,Nonmetallic Mineral Product,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO
2021,27526JHNDR6501H,110006722092.0,JOHN DEERE TURF CARE,6501 SOUTH NC 55 HWY,FUQUAY VARINA,WAKE,NC,27526,35.58289,-78.75688,DEERE & CO,NO,Machinery,Ethylene glycol,NO
2021,2802WDNPMS4524E,110001493492.0,DNP IMAGINGCOMM AMERICA CORP,4524 ENTERPRISE DR NW,CONCORD,CABARRUS,NC,28027,35.42222,-80.65922,DNP IMAGINGCOMM AMERICA CORP,NO,Miscellaneous Manufacturing,Methanol,NO
2021,27962WYRHSTROWB,110013794000.0,DOMTAR PAPER CO LLC-PLYMOUTH MILL,TROWBRIDGE RD,PLYMOUTH,MARTIN,NC,27962,35.861716,-76.779683,DOMTAR CORP,NO,Paper,Vanadium compounds,NO
2021,2821WRGNTS3825P,110070943965.0,REAGENTS HOLDINGS LLC,3825 PAROTT DR.,CHARLOTTE,MECKLENBURG,NC,28214,35.244218,-80.991607,REAGENTS HOLDINGS LLC,NO,Chemicals,Mercury compounds,NO
2021,28379CRYST162EN,110033627341.0,LATHAM POOL PRODUCTS INC D/B/A VIKING POOLS-NC,162 ENTERPRISE DR,ROCKINGHAM,RICHMOND,NC,28379,34.96422,-79.8091,LATHAM POOL PRODUCTS INC,NO,Plastics and Rubber,Methyl methacrylate,NO
2021,28655RXNRDONECH,110000351137.0,AMERICAN ROLLER BEARING,1000 CHAIN DR,MORGANTON,BURKE,NC,28655,35.7032,-81.79683,AMERICAN ROLLER BEARING CO,NO,Fabricated Metals,Methanol,NO
2021,27526JHNDR6501H,110006722092.0,JOHN DEERE TURF CARE,6501 SOUTH NC 55 HWY,FUQUAY VARINA,WAKE,NC,27526,35.58289,-78.75688,DEERE & CO,NO,Machinery,Certain glycol ethers,NO
2021,27406CHMLC2410R,110000346563.0,CHEMOL CO INC,2300 RANDOLPH AVE,GREENSBORO,GUILFORD,NC,27406,36.04432,-79.78471,THE SEYDEL COS,NO,Chemicals,Certain glycol ethers,NO
2021,27406CHMLC2410R,110000346563.0,CHEMOL CO INC,2300 RANDOLPH AVE,GREENSBORO,GUILFORD,NC,27406,36.04432,-79.78471,THE SEYDEL COS,NO,Chemicals,n-Butyl alcohol,NO
2021,28306WSTNG2900D,110000349775.0,EATON - FAYETTEVILLE,2900 DOC BENNETT RD,FAYETTEVILLE,CUMBERLAND,NC,28306,34.99451,-78.89144,EATON CORP,NO,Electrical Equipment,Copper,NO
2021,28813SCHWTHWY19,110018786214.0,BORGWARNER TURBO SYSTEMS,1849 BREVARD RD,ARDEN,BUNCOMBE,NC,28704,35.47829,-82.57502,BORGWARNER INC,NO,Machinery,Nickel,YES
2021,28456HXNCM333NE,110000350352.0,BAKELITE SYNTHETICS,333 NEILS EDDY RD,RIEGELWOOD,COLUMBUS,NC,28456,34.32599,-78.19946,BAKELITE LLC,NO,Chemicals,Formaldehyde,YES
2021,2710WCTRPL295TE,110044979306.0,PROGRESS RAIL,2950 TEMPLE SCHOOL RD,WINSTON SALEM,FORSYTH,NC,27107,36.05773,-80.12248,CATERPILLAR INC,NO,Transportation Equipment,Chromium,NO
2021,28302BRDNN1411I,110009846471.0,HEXION INC-FAYETTEVILLE FACILITY,1411 INDUSTRIAL DR,FAYETTEVILLE,CUMBERLAND,NC,28301,35.0299,-78.86319,HEXION HOLDINGS CORP,NO,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO
2021,2856WSWNWB13HWY,110055129196.0,S&W NEW BERN PLANT,1300 HWY 17 HWY,NEW BERN,CRAVEN,NC,28560,35.131558,-77.026138,TITAN AMERICA LLC,NO,Nonmetallic Mineral Product,Lead,YES
2021,2839WSWSPR545WE,110055129276.0,S&W SPRING LAKE PLANT,545 WEST MANCHESTER ROAD,SPRING LAKE,CUMBERLAND,NC,28390,35.18944,-79.00052,TITAN AMERICA LLC,NO,Nonmetallic Mineral Product,Lead,YES
2021,28273WRTHC11750,110000349711.0,BRENNTAG MID-SOUTH,11750 FRUEHAUF DR,CHARLOTTE,MECKLENBURG,NC,28273,35.12582,-80.95812,BRENNTAG NORTH AMERICA INC,NO,Chemical Wholesalers,Diethanolamine,NO
2021,28269BNDLC4823N,110001497489.0,BENDEL TANK & HEAT EXCHANGER LLC,4823 N GRAHAM ST,CHARLOTTE,MECKLENBURG,NC,28269,35.280481,-80.805891,TRANSTECH ENERGY LLC,NO,Fabricated Metals,Manganese,NO
2021,27320BHMFLROUTE,110009856165.0,DYSTAR LP,209 WATLINGTON IND US TRIAL DR,REIDSVILLE,ROCKINGHAM,NC,27320,36.32093,-79.64907,DYSTAR LP,NO,Chemicals,Methanol,NO
2021,28451GNRLWHIGHW,110000350307.0,CAROLINA POLE LELAND,1901 WOOD TREATMENT RD,LELAND,BRUNSWICK,NC,28451,34.2504,-78.07447,KOPPERS INC,NO,Wood Products,Arsenic  And Arsenic Compounds,NO
2021,27804SCRCR2151N,110000347517.0,DRAKA ELEVATOR PRODUCT INC.,2151 N CHURCH ST,ROCKY MOUNT,NASH,NC,27804,35.96967,-77.78639,PRYSMIAN CABLES & SYSTEMS (US) INC,NO,Electrical Equipment,Antimony compounds,NO
2021,27260THLLL1717E,110000345760.0,AXALTA COATING SYSTEMS USA LLC - HIGH POINT,1717 WEST ENGLISH RD,HIGH POINT,GUILFORD,NC,27262,35.945162,-80.022598,AXALTA COATING SYSTEMS LLC,NO,Chemicals,Ethylbenzene,YES
2021,27262PRCHM1670E,110000345895.0,INNOSPEC ACTIVE CHEMICALS,510 W GRIMES AVE,HIGH POINT,GUILFORD,NC,27260,35.950596,-80.009533,INNOSPEC INC,NO,Chemicals,Phthalic anhydride,NO
2021,27262PRCHM1670E,110000345895.0,INNOSPEC ACTIVE CHEMICALS,510 W GRIMES AVE,HIGH POINT,GUILFORD,NC,27260,35.950596,-80.009533,INNOSPEC INC,NO,Chemicals,Acrylic acid,NO
2021,27215HFFMN1021Q,110000345626.0,HUFFMAN OIL CO INC,1021 QUEEN ANN ST,BURLINGTON,ALAMANCE,NC,27217,36.08485,-79.41787,NA,NO,Petroleum Bulk Terminals,Zinc compounds,NO
2021,28779JCKSNPOSTO,110001478721.0,JACKSON PAPER MANUFACTURING,152 W MAIN ST,SYLVA,JACKSON,NC,28779,35.375247,-83.21694,JACKSON PAPER MANUFACTURING CO,NO,Paper,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO
2021,2815WGRNHC2PARP,110062638597.0,GREENHECK FAN CORP - SHELBY CAMPUS,2000 PARTNERSHIP DRIVE,SHELBY,CLEVELAND,NC,28150,35.3036,-81.6094,GREENHECK FAN CORP,NO,Machinery,Nickel,YES
2021,2726WJWTCR658LI,110007662779.0,JOWAT CORP,6058 LOIS LN,HIGH POINT,RANDOLPH,NC,27263,35.90182,-80.01005,NA,NO,Chemicals,Vinyl acetate,YES
2021,28456FDRLPRIEGE,110009719304.0,INTERNATIONAL PAPER RIEGELWOOD MILL,865 JOHN L.RIEGEL RD,RIEGELWOOD,COLUMBUS,NC,28456,34.3522,-78.2125,INTERNATIONAL PAPER CO,NO,Paper,Hydrogen sulfide,NO
2021,27263THMSB715WF,110000345939.0,THOMAS BUILT BUSES INC,715 W FAIRFIELD RD,HIGH POINT,GUILFORD,NC,27263,35.92156,-79.99726,DAIMLER TRUCKS NORTH AMERICA LLC,NO,Transportation Equipment,Lead,YES
2021,28214MRCNC8309W,110000349436.0,DYSTAR CAROLINA CHEMICAL CORP,8309 WILKINSON BLVD,CHARLOTTE,MECKLENBURG,NC,28214,35.24147,-80.98285,DYSTAR LP,NO,Chemicals,Methanol,NO
2021,28732PMRFL4BRAD,110018719449.0,UPM RAFLATAC INC,400 BROADPOINTE DR,MILLS RIVER,HENDERSON,NC,28759,35.428889,-82.5497,UPM-KYMMENE,NO,Paper,Ammonia,NO
2021,27107CRNPR4501O,110000861032.0,INGREDION INC - WINSTON SALEM PLANT,4501 OVERDALE RD,WINSTON SALEM,FORSYTH,NC,27107,36.032491,-80.228696,INGREDION INC,NO,Food,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO
2021,27806TXSGLHIGHW,110000586376.0,PCS PHOSPHATE CO INC,1530 NC HWY 306 S,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,POTASH HOLDING CO INC,NO,Chemicals,Vanadium compounds,NO
2021,28560HTTRS110NG,110000350450.0,HATTERAS/CABO YACHTS LLC,110 N GLENBURNIE RD,NEW BERN,CRAVEN,NC,28560,35.13847,-77.07087,NA,NO,Transportation Equipment,Styrene,YES
2021,28120MRCNF22AME,110000348696.0,AMERICAN & EFIRD LLC PLANT 05 & 15,601 AMERICAN ST,MOUNT HOLLY,GASTON,NC,28120,35.29062,-81.01181,AMERICAN & EFIRD LLC,NO,Textiles,Methanol,NO
2021,28655SGLCR307JA,110002100039.0,SGL CARBON LLC,307 JAMESTOWN RD,MORGANTON,BURKE,NC,28655,35.73239,-81.73013,SGL CARBON LLC,NO,Electrical Equipment,Lead,YES
2021,28302CMRCSPOBOX,110022439798.0,DAK AMERICAS LLC,3216 CEDAR CREEK RD,FAYETTEVILLE,CUMBERLAND,NC,28312,34.98305,-78.78722,DAK AMERICAS LLC,NO,Chemicals,Antimony  And Antimony Compounds,NO
2021,27406NTXCH520BR,110000346581.0,LANXESS CORP,520 BROOME RD,GREENSBORO,GUILFORD,NC,27406,36.03979,-79.77917,LANXESS CORP,NO,Chemicals,o-Xylene,NO
2021,28075MNRLRHWY49,110057679739.0,VENATOR CHEMICALS LLC,5910 PHARR MILL RD,HARRISBURG,CABARRUS,NC,28075,35.33417,-80.6177,VENATOR AMERICAS LLC,NO,Chemicals,Arsenic  And Arsenic Compounds,NO
2021,27409PPGND109PP,110001496060.0,PPG INDUSTRIES GREENSBORO POWDER,109 PPG RD,GREENSBORO,GUILFORD,NC,27409,36.08162,-79.92295,PPG INDUSTRIES INC,NO,Chemicals,Copper compounds,NO
2021,28456FDRLPRIEGE,110009719304.0,INTERNATIONAL PAPER RIEGELWOOD MILL,865 JOHN L.RIEGEL RD,RIEGELWOOD,COLUMBUS,NC,28456,34.3522,-78.2125,INTERNATIONAL PAPER CO,NO,Paper,Zinc compounds,NO
2021,2831WCMXBR125HW,110037837464.0,CONCRETE SUPPLY CO.  LLC - ABERDEEN,1250 HWY 5 WEST,ABERDEEN,MOORE,NC,28315,35.141816,-79.445983,CONCRETE SUPPLY CO LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,28103CDDYFHIGHW,110009855932.0,PILGRIM'S PRIDE CORP MARSHVILLE PROCESSING FACILITY,5901 W MARSHVILLE BLVD,MARSHVILLE,UNION,NC,28103,34.993936,-80.169762,JBS USA FOOD CO,NO,Food,Peracetic acid,NO
